,TITLE,ASSIGNMENT,RACE/ETHNICITY,AGE,YEARS_IN_SERVICE,DEGREE,CITY_RESIDENT?,AGENCY,FIRST_NAME,LAST_NAME,EMAIL,GENDER,IP_ADDRESS
323,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,40.0,9.0,MASTERS COMPLETED & RECEIVED,YES,BPD,Hadleigh,Lewnden,hlewndeni6@networkadvertising.org,MALE,80.242.48.248
324,POLICE SERGEANT,EASTERN DISTRICT,WHITE,63.0,35.0,4 YEARS COLLEGE,NO,BPD,Carmine,Micheu,cmicheui7@ameblo.jp,MALE,153.180.20.168
325,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,40.0,16.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Jerry,Petticrow,jpetticrowi8@soup.io,MALE,32.255.25.33
326,POLICE SERGEANT,EASTERN DISTRICT,KOREAN,47.0,23.0,HGH SCHOOL GRADUATE,NO,BPD,Edgard,Cutteridge,ecutteridgeib@qq.com,MALE,125.180.44.24
327,POLICE SERGEANT,EASTERN DISTRICT,WHITE,44.0,18.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Lek,Moorfield,lmoorfieldic@sbwire.com,MALE,64.62.90.179
328,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,46.0,20.0,1 YEAR COLLEGE OR LESS,NO,BPD,Filberto,Batthew,fbatthewih@theguardian.com,MALE,220.173.152.185
329,POLICE SERGEANT,EASTERN DISTRICT,WHITE,50.0,25.0,1 YEAR COLLEGE OR LESS,NO,BPD,Rubin,De Atta,rdeattaip@imageshack.us,MALE,138.141.51.83
330,POLICE SERGEANT,EASTERN DISTRICT,WHITE,65.0,27.0,3 YEARS COLLEGE,YES,BPD,Duffy,Bellefant,dbellefantiu@reference.com,MALE,227.210.45.28
331,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,38.0,16.0,1 YEAR COLLEGE OR LESS,NO,BPD,Jerome,Haffner,jhaffneriw@arstechnica.com,MALE,175.230.235.13
332,POLICE SERGEANT,EASTERN DISTRICT,WHITE,39.0,12.0,HGH SCHOOL GRADUATE,NO,BPD,Cam,Royall,croyallix@paginegialle.it,MALE,141.4.107.103
333,POLICE SERGEANT,EASTERN DISTRICT,WHITE,40.0,12.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Ethe,Trunchion,etrunchioniy@diigo.com,MALE,238.116.239.32
334,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,42.0,16.0,HGH SCHOOL GRADUATE,NO,BPD,Tripp,Normanell,tnormanellj0@tmall.com,MALE,98.51.20.103
335,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,45.0,20.0,HGH SCHOOL GRADUATE,NO,BPD,Wye,Wooder,wwooderj3@etsy.com,MALE,112.188.86.20
336,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,43.0,21.0,HGH SCHOOL GRADUATE,NO,BPD,Whitman,Maudett,wmaudettj4@washington.edu,MALE,127.229.129.227
337,POLICE SERGEANT,EASTERN DISTRICT,OTHER HISPANIC,43.0,12.0,1 YEAR COLLEGE OR LESS,NO,BPD,Hussein,Goodacre,hgoodacrej6@diigo.com,MALE,87.59.155.152
338,POLICE SERGEANT,EASTERN DISTRICT,AFRICAN AMERICAN,44.0,21.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Rriocard,Clevely,rclevelyj9@comsenz.com,MALE,101.91.247.69
339,POLICE LIEUTENANT,EDUCATION AND TRAINING SECTION,WHITE,42.0,16.0,MASTERS COMPLETED & RECEIVED,NO,BPD,Mord,Thor,mthorja@engadget.com,MALE,176.54.20.241
340,POLICE LIEUTENANT,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,42.0,19.0,HGH SCHOOL GRADUATE,NO,BPD,Stanford,Shurville,sshurvillejb@admin.ch,MALE,21.252.216.207
341,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,36.0,5.0,B.A. OR B.S. COMPLETED & RECEIVED,YES,BPD,Ingram,Mulford,imulfordjc@gov.uk,MALE,110.207.124.193
342,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,42.0,19.0,1 YEAR COLLEGE OR LESS,NO,BPD,Sholom,Geockle,sgeocklejd@census.gov,MALE,195.165.178.166
343,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,44.0,23.0,HGH SCHOOL GRADUATE,NO,BPD,Joshia,Wilmington,jwilmingtonjf@themeforest.net,MALE,99.194.148.51
344,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,42.0,6.0,HGH SCHOOL GRADUATE,NO,BPD,Roddy,Noulton,rnoultonji@chicagotribune.com,MALE,118.215.104.221
345,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,49.0,26.0,HGH SCHOOL GRADUATE,NO,BPD,Herve,Slateford,hslatefordjj@artisteer.com,MALE,183.162.230.84
346,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,43.0,15.0,4 YEARS COLLEGE,NO,BPD,Xever,Whight,xwhightjl@ihg.com,MALE,129.245.236.71
347,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,44.0,17.0,3 YEARS COLLEGE,NO,BPD,Victor,Jeffcoate,vjeffcoatejm@soundcloud.com,MALE,101.114.33.90
348,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,36.0,12.0,3 YEARS COLLEGE,NO,BPD,Garrett,Selvester,gselvesterjo@unblog.fr,MALE,52.173.239.147
349,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,42.0,15.0,HGH SCHOOL GRADUATE,NO,BPD,Clemens,Kolinsky,ckolinskyjp@wordpress.com,MALE,79.242.15.11
350,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,39.0,17.0,1 YEAR COLLEGE OR LESS,NO,BPD,Donall,Lamswood,dlamswoodjs@abc.net.au,MALE,219.190.108.132
351,POLICE OFFICER,EDUCATION AND TRAINING SECTION,OTHER HISPANIC,39.0,13.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Zechariah,Neggrini,zneggrinijx@ftc.gov,MALE,130.51.100.222
352,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,32.0,7.0,1 YEAR COLLEGE OR LESS,NO,BPD,Angelico,Kaine,akainejy@123-reg.co.uk,MALE,152.244.163.194
353,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,44.0,9.0,MASTERS COMPLETED & RECEIVED,NO,BPD,Shaun,Graveson,sgravesonjz@sakura.ne.jp,MALE,23.246.236.166
354,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,44.0,23.0,1 YEAR COLLEGE OR LESS,NO,BPD,Augusto,Castagneto,acastagnetok1@sphinn.com,MALE,22.249.46.169
355,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,58.0,37.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Rollie,Czaple,rczaplek2@indiatimes.com,MALE,89.36.250.103
356,POLICE OFFICER,EDUCATION AND TRAINING SECTION,OTHER ASIAN,42.0,16.0,A.A. COMPLETED & RECEIVED,NO,BPD,Damiano,Mazey,dmazeyk3@list-manage.com,MALE,23.229.151.43
357,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,44.0,21.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Euell,Lorentzen,elorentzenk4@wp.com,MALE,171.162.112.247
358,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,31.0,8.0,HGH SCHOOL GRADUATE,NO,BPD,Herbie,Skouling,hskoulingk5@dedecms.com,MALE,203.231.120.54
359,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,47.0,16.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Cyrus,Iggo,ciggok8@freewebs.com,MALE,65.74.145.140
360,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,44.0,20.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Terry,Goodluck,tgoodluckka@nbcnews.com,MALE,117.32.82.206
361,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,46.0,8.0,1 YEAR COLLEGE OR LESS,NO,BPD,Karlik,Porrett,kporrettkb@vinaora.com,MALE,2.24.4.197
362,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,44.0,18.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Pete,Ramel,pramelkc@blogspot.com,MALE,144.122.8.36
363,POLICE OFFICER,EDUCATION AND TRAINING SECTION,OTHER HISPANIC,33.0,6.0,5 YEARS COLLEGE,NO,BPD,Neel,Francesco,nfrancescokh@barnesandnoble.com,MALE,28.27.34.41
364,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,40.0,6.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Adelbert,Dunthorn,adunthornkj@cbsnews.com,MALE,235.217.210.2
365,POLICE OFFICER,EDUCATION AND TRAINING SECTION,OTHER HISPANIC,35.0,10.0,HGH SCHOOL GRADUATE,NO,BPD,Tristan,Manifould,tmanifouldkk@squidoo.com,MALE,250.206.140.42
366,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,42.0,19.0,1 YEAR COLLEGE OR LESS,NO,BPD,Ricoriki,Fenck,rfenckkl@infoseek.co.jp,MALE,125.36.81.199
367,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,46.0,15.0,HGH SCHOOL GRADUATE,NO,BPD,Balduin,Espinoza,bespinozakn@springer.com,MALE,192.87.63.221
368,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,43.0,19.0,HGH SCHOOL GRADUATE,NO,BPD,Oswell,Fandrich,ofandrichks@washington.edu,MALE,254.28.218.118
369,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,49.0,18.0,1 YEAR COLLEGE OR LESS,NO,BPD,Errol,Gilmartin,egilmartinku@omniture.com,MALE,185.96.9.222
370,POLICE OFFICER,EDUCATION AND TRAINING SECTION,AFRICAN AMERICAN,37.0,19.0,HGH SCHOOL GRADUATE,NO,BPD,Rudiger,Allsebrook,rallsebrookkx@dropbox.com,MALE,197.103.66.34
371,POLICE OFFICER,EDUCATION AND TRAINING SECTION,WHITE,44.0,18.0,HGH SCHOOL GRADUATE,NO,BPD,Guillaume,Cavalier,gcavalierl0@ucoz.ru,MALE,112.213.76.254
372,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,36.0,12.0,MASTERS COMPLETED & RECEIVED,YES,BPD,Gunner,Tabourier,gtabourierl1@gnu.org,MALE,140.156.71.227
373,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,46.0,21.0,1 YEAR COLLEGE OR LESS,NO,BPD,Bronson,Macklam,bmacklaml4@nymag.com,MALE,184.42.205.28
374,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,58.0,35.0,1 YEAR COLLEGE OR LESS,NO,BPD,Brandyn,Girt,bgirtlb@usnews.com,MALE,161.23.57.187
375,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,,21.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Ignazio,Gilhooley,igilhooleyle@theatlantic.com,MALE,141.33.115.80
376,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,60.0,33.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Dalis,de Mendoza,ddemendozalg@wsj.com,MALE,224.24.182.254
377,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,54.0,23.0,HGH SCHOOL GRADUATE,NO,BPD,Adrian,Reap,areaplh@tumblr.com,MALE,88.64.49.110
378,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,43.0,19.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Abey,Sandey,asandeyli@fastcompany.com,MALE,207.200.13.236
379,POLICE SERGEANT,EDUCATION AND TRAINING SECTION,WHITE,35.0,14.0,1 YEAR COLLEGE OR LESS,NO,BPD,Andy,Govan,agovanlk@storify.com,MALE,223.23.28.194
380,POLICE OFFICER,EQUAL OPPORTUNITY & DIVERSITY SEC,PUERTO RICAN,49.0,25.0,HGH SCHOOL GRADUATE,NO,BPD,Patricio,Escala,pescalalm@sbwire.com,MALE,47.230.207.61
381,POLICE OFFICER,EQUAL OPPORTUNITY & DIVERSITY SEC,OTHER HISPANIC,38.0,14.0,A.A. COMPLETED & RECEIVED,NO,BPD,Kristos,Kettoe,kkettoelp@amazon.co.jp,MALE,188.73.56.185
382,POLICE SERGEANT EID,EQUAL OPPORTUNITY & DIVERSITY SEC,WHITE,43.0,20.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Murvyn,Bracci,mbraccilr@earthlink.net,MALE,73.118.2.193
383,POLICE LIEUTENANT,EVIDENCE CONTROL UNIT,WHITE,49.0,21.0,A.A. COMPLETED & RECEIVED,NO,BPD,Robers,Readman,rreadmanls@noaa.gov,MALE,223.120.213.176
384,POLICE OFFICER,EVIDENCE CONTROL UNIT,WHITE,42.0,18.0,HGH SCHOOL GRADUATE,NO,BPD,Langsdon,Sleeman,lsleemanlv@topsy.com,MALE,95.159.55.182
385,POLICE OFFICER,EVIDENCE CONTROL UNIT,AFRICAN AMERICAN,44.0,17.0,HGH SCHOOL GRADUATE,NO,BPD,Talbert,Chafney,tchafneylw@bravesites.com,MALE,20.94.103.170
386,POLICE OFFICER,EVIDENCE CONTROL UNIT,AFRICAN AMERICAN,41.0,17.0,A.A. COMPLETED & RECEIVED,NO,BPD,Tirrell,Walkington,twalkingtonlx@chron.com,MALE,221.39.233.142
387,POLICE OFFICER,EVIDENCE CONTROL UNIT,WHITE,60.0,36.0,1 YEAR COLLEGE OR LESS,NO,BPD,Bevin,Kasparski,bkasparskily@over-blog.com,MALE,201.106.122.123
388,POLICE OFFICER,EXECUTIVE PROTECTION UNITS,AFRICAN AMERICAN,43.0,20.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Ambrose,Simm,asimmm0@1und1.de,MALE,206.26.12.14
389,POLICE OFFICER,EXECUTIVE PROTECTION UNITS,AFRICAN AMERICAN,39.0,13.0,1 YEAR COLLEGE OR LESS,NO,BPD,Dame,Wigsell,dwigsellm1@taobao.com,MALE,230.37.93.53
390,POLICE OFFICER,EXECUTIVE PROTECTION UNITS,OTHER HISPANIC,40.0,9.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Allistir,Lestrange,alestrangem2@xrea.com,MALE,84.211.33.65
391,POLICE OFFICER,EXECUTIVE PROTECTION UNITS,AFRICAN AMERICAN,40.0,16.0,1 YEAR COLLEGE OR LESS,NO,BPD,Vinny,McArte,vmcartem3@liveinternet.ru,MALE,200.155.230.104
392,POLICE OFFICER,EXECUTIVE PROTECTION UNITS,AFRICAN AMERICAN,38.0,18.0,HGH SCHOOL GRADUATE,NO,BPD,Wadsworth,Henmarsh,whenmarshm4@ucoz.com,MALE,31.61.178.140
393,POLICE SERGEANT,EXECUTIVE PROTECTION UNITS,AFRICAN AMERICAN,51.0,29.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Frants,Cockroft,fcockroftm5@omniture.com,MALE,253.233.64.178
394,POLICE LIEUTENANT,FINANCE,AFRICAN AMERICAN,45.0,21.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Hermann,Teek,hteekm7@guardian.co.uk,MALE,134.243.174.27
395,POLICE OFFICER,FINANCE,AFRICAN AMERICAN,43.0,21.0,HGH SCHOOL GRADUATE,YES,BPD,Hollis,Scrace,hscracem9@huffingtonpost.com,MALE,190.37.147.41
396,POLICE OFFICER,FISCAL SERVICES,AFRICAN AMERICAN,65.0,42.0,1 YEAR COLLEGE OR LESS,YES,BPD,West,Gypson,wgypsonmd@usatoday.com,MALE,218.111.189.92
397,POLICE OFFICER,FISCAL SERVICES,WHITE,55.0,32.0,HGH SCHOOL GRADUATE,NO,BPD,Teddie,Maleney,tmaleneyme@senate.gov,MALE,230.83.102.107
398,POLICE OFFICER,FISCAL SERVICES,AFRICAN AMERICAN,46.0,21.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Isac,Krystek,ikrystekmh@com.com,MALE,1.18.143.114
399,POLICE OFFICER,FISCAL SERVICES,PERUVIAN,52.0,11.0,1 YEAR COLLEGE OR LESS,NO,BPD,Carl,Butchard,cbutchardmi@yolasite.com,MALE,206.93.203.231
400,POLICE OFFICER,FISCAL SERVICES,AFRICAN AMERICAN,51.0,21.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Wright,Robberts,wrobbertsmj@bravesites.com,MALE,105.18.78.22
401,POLICE OFFICER,FISCAL SERVICES,AFRICAN AMERICAN,52.0,10.0,HGH SCHOOL GRADUATE,NO,BPD,Bernardo,Reckless,brecklessmk@odnoklassniki.ru,MALE,59.122.197.212
402,POLICE SERGEANT,FISCAL SERVICES,AFRICAN AMERICAN,48.0,20.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Jereme,Antal,jantalml@illinois.edu,MALE,1.131.3.59
403,CAPTAIN,GENERAL ACCOUNTABILITY OFFICE,AFRICAN AMERICAN,51.0,25.0,1 YEAR COLLEGE OR LESS,NO,BPD,Ibrahim,Giuron,igiuronmm@foxnews.com,MALE,167.22.6.101
404,POLICE LIEUTENANT,GENERAL ACCOUNTABILITY OFFICE,AFRICAN AMERICAN,45.0,20.0,3 YEARS COLLEGE,NO,BPD,Jason,Guillard,jguillardmn@dot.gov,MALE,111.96.175.143
405,POLICE LIEUTENANT,GENERAL ACCOUNTABILITY OFFICE,PUERTO RICAN,57.0,38.0,1 YEAR COLLEGE OR LESS,NO,BPD,Vinnie,Medgewick,vmedgewickmo@jiathis.com,MALE,54.149.120.214
406,POLICE LIEUTENANT,GENERAL ACCOUNTABILITY OFFICE,WHITE,65.0,20.0,MASTERS COMPLETED & RECEIVED,NO,BPD,Shayne,Wethers,swethersms@scribd.com,MALE,242.231.154.245
407,POLICE LIEUTENANT,GENERAL ACCOUNTABILITY OFFICE,WHITE,43.0,21.0,HGH SCHOOL GRADUATE,NO,BPD,Grannie,Kairns,gkairnsmu@mozilla.com,MALE,192.126.78.153
408,POLICE MAJOR/DIRECTOR,GENERAL ACCOUNTABILITY OFFICE,WHITE,54.0,36.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Yehudi,Tregunnah,ytregunnahmz@liveinternet.ru,MALE,231.176.12.61
409,POLICE OFFICER,GENERAL ACCOUNTABILITY OFFICE,AFRICAN AMERICAN,49.0,19.0,HGH SCHOOL GRADUATE,NO,BPD,Cori,Lisciandro,clisciandron0@github.io,MALE,52.222.240.179
410,POLICE OFFICER,GENERAL ACCOUNTABILITY OFFICE,AFRICAN AMERICAN,44.0,19.0,HGH SCHOOL GRADUATE,NO,BPD,Winn,Hurford,whurfordn1@mozilla.com,MALE,51.62.153.5
411,POLICE SERGEANT,GENERAL ACCOUNTABILITY OFFICE,AFRICAN AMERICAN,44.0,21.0,1 YEAR COLLEGE OR LESS,NO,BPD,Kingsly,Incogna,kincognanc@weather.com,MALE,35.151.29.78
412,POLICE LIEUTENANT,HEADQUARTERS/CITY HALL SECURITY,WHITE,59.0,33.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Shepard,Killgus,skillgusnd@prweb.com,MALE,161.222.210.148
413,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,AFRICAN AMERICAN,50.0,25.0,3 YEARS COLLEGE,NO,BPD,Beaufort,Reilingen,breilingenne@seesaa.net,MALE,104.238.220.66
414,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,AFRICAN AMERICAN,48.0,21.0,HGH SCHOOL GRADUATE,NO,BPD,Rollie,Killshaw,rkillshawnf@networkadvertising.org,MALE,2.13.4.116
415,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,AFRICAN AMERICAN,44.0,23.0,HGH SCHOOL GRADUATE,YES,BPD,Justis,Schubuser,jschubusernh@msu.edu,MALE,244.18.79.160
416,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,AFRICAN AMERICAN,54.0,33.0,1 YEAR COLLEGE OR LESS,YES,BPD,Cecilio,Farryn,cfarrynnl@netvibes.com,MALE,200.210.85.187
417,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,WHITE,49.0,23.0,HGH SCHOOL GRADUATE,NO,BPD,Marietta,Hardwell,mhardwellnn@google.ru,MALE,146.36.90.226
418,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,WHITE,42.0,20.0,1 YEAR COLLEGE OR LESS,NO,BPD,Husain,Tice,hticenp@zimbio.com,MALE,149.187.68.80
419,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,AFRICAN AMERICAN,45.0,15.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Sawyere,Ryott,sryottnt@telegraph.co.uk,MALE,176.58.121.201
420,POLICE OFFICER,HEADQUARTERS/CITY HALL SECURITY,WHITE,45.0,22.0,HGH SCHOOL GRADUATE,NO,BPD,Kip,Rudolf,krudolfnu@about.me,MALE,136.166.114.146
421,POLICE SERGEANT,HEADQUARTERS/CITY HALL SECURITY,AFRICAN AMERICAN,38.0,16.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Nichols,Ortega,norteganx@twitpic.com,MALE,76.78.48.59
422,CAPTAIN,HOMICIDE SECTION,AFRICAN AMERICAN,37.0,18.0,HGH SCHOOL GRADUATE,NO,BPD,Merwin,Dorsett,mdorsetto0@hhs.gov,MALE,158.51.204.130
423,POLICE LIEUTENANT,HOMICIDE SECTION,WHITE,60.0,34.0,1 YEAR COLLEGE OR LESS,NO,BPD,Jim,Ertelt,jertelto3@lulu.com,MALE,146.210.200.229
424,POLICE LIEUTENANT,HOMICIDE SECTION,WHITE,62.0,38.0,LAW DEGREE COMPLETED & RECEIVED,NO,BPD,Elwood,Castagna,ecastagnao5@umich.edu,MALE,193.171.206.84
425,POLICE MAJOR/DIRECTOR,HOMICIDE SECTION,WHITE,44.0,18.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Hamlen,Charle,hcharleo6@symantec.com,MALE,232.79.4.15
426,POLICE OFFICER,HOMICIDE SECTION,OTHER HISPANIC,41.0,9.0,A.A. COMPLETED & RECEIVED,NO,BPD,Raoul,Jarry,rjarryo8@feedburner.com,MALE,131.189.229.52
427,POLICE OFFICER,HOMICIDE SECTION,WHITE,33.0,11.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Alexandros,Petriello,apetriellooa@booking.com,MALE,122.241.8.178
428,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,41.0,16.0,HGH SCHOOL GRADUATE,NO,BPD,Car,Rabb,crabbog@wordpress.com,MALE,97.145.20.50
429,POLICE OFFICER,HOMICIDE SECTION,WHITE,37.0,11.0,HGH SCHOOL GRADUATE,NO,BPD,Yard,Coytes,ycoytesoh@goodreads.com,MALE,37.141.20.218
430,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,47.0,8.0,HGH SCHOOL GRADUATE,NO,BPD,Kim,Birney,kbirneyoj@google.cn,MALE,205.45.151.220
431,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,45.0,21.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Quincey,Streeten,qstreetenok@hexun.com,MALE,119.222.146.132
432,POLICE OFFICER,HOMICIDE SECTION,WHITE,38.0,10.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Alleyn,Backes,abackesol@free.fr,MALE,26.97.221.65
433,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,45.0,15.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Farrell,Handrock,fhandrockom@istockphoto.com,MALE,195.41.192.76
434,POLICE OFFICER,HOMICIDE SECTION,OTHER HISPANIC,41.0,14.0,HGH SCHOOL GRADUATE,NO,BPD,Pyotr,Beak,pbeakoo@nba.com,MALE,214.94.124.237
435,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,35.0,8.0,HGH SCHOOL GRADUATE,NO,BPD,Welsh,Leynton,wleyntonoq@theatlantic.com,MALE,48.255.246.224
436,POLICE OFFICER,HOMICIDE SECTION,WHITE,47.0,18.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Heriberto,Dudderidge,hdudderidgeor@blogger.com,MALE,190.20.128.29
437,POLICE OFFICER,HOMICIDE SECTION,WHITE,39.0,17.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Gardiner,Ascroft,gascroftov@gnu.org,MALE,12.70.41.205
438,POLICE OFFICER,HOMICIDE SECTION,WHITE,41.0,19.0,1 YEAR COLLEGE OR LESS,NO,BPD,Fran,Key,fkeyox@mediafire.com,MALE,177.193.161.103
439,POLICE OFFICER,HOMICIDE SECTION,WHITE,46.0,15.0,HGH SCHOOL GRADUATE,NO,BPD,Montgomery,MacKenney,mmackenneyoz@craigslist.org,MALE,14.133.34.217
440,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,32.0,8.0,2 YEARS COLLEGE; NO A. A.,NO,BPD,Burt,Gaynes,bgaynesp1@home.pl,MALE,46.100.78.196
441,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,51.0,25.0,3 YEARS COLLEGE,NO,BPD,Feliks,Deschlein,fdeschleinp2@archive.org,MALE,117.17.231.152
442,POLICE OFFICER,HOMICIDE SECTION,WHITE,28.0,7.0,1 YEAR COLLEGE OR LESS,NO,BPD,Noe,Flowith,nflowithp3@live.com,MALE,204.86.22.65
443,POLICE OFFICER,HOMICIDE SECTION,WHITE,44.0,7.0,HGH SCHOOL GRADUATE,YES,BPD,Etan,Frow,efrowp6@devhub.com,MALE,145.204.4.50
444,POLICE OFFICER,HOMICIDE SECTION,WHITE,36.0,12.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Verge,Nangle,vnanglep8@bizjournals.com,MALE,208.184.139.101
445,POLICE OFFICER,HOMICIDE SECTION,WHITE,43.0,18.0,1 YEAR COLLEGE OR LESS,NO,BPD,Niel,Podd,npoddp9@themeforest.net,MALE,213.152.161.41
446,POLICE OFFICER,HOMICIDE SECTION,WHITE,46.0,15.0,B.A. OR B.S. COMPLETED & RECEIVED,NO,BPD,Burlie,Eccott,beccottpa@vkontakte.ru,MALE,82.143.155.28
447,POLICE OFFICER,HOMICIDE SECTION,KOREAN,45.0,14.0,3 YEARS COLLEGE,NO,BPD,Lyn,Brouard,lbrouardpb@gizmodo.com,MALE,57.198.235.219
448,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,42.0,19.0,HGH SCHOOL GRADUATE,NO,BPD,Moe,Bursell,mbursellpd@webnode.com,MALE,156.97.196.20
449,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,49.0,24.0,HGH SCHOOL GRADUATE,NO,BPD,Cobbie,Benbrick,cbenbrickpg@about.com,MALE,188.121.18.24
450,POLICE OFFICER,HOMICIDE SECTION,WHITE,44.0,20.0,1 YEAR COLLEGE OR LESS,NO,BPD,Kane,Kingcott,kkingcottpj@army.mil,MALE,188.232.41.142
451,POLICE OFFICER,HOMICIDE SECTION,AFRICAN AMERICAN,39.0,15.0,HGH SCHOOL GRADUATE,NO,BPD,Conway,Diviny,cdivinypk@senate.gov,MALE,98.38.5.41
